tree_id,block_id,spc_latin,spc_common,address1,address2,address3,address4,nta_name,latitude,longitude,x_sp,y_sp
126665,107448,Quercus palustris,pin oak,855,5,AVENUE,,Upper East Side-Carnegie Hill,40.76903612,-73.96943029,992717.6169,219458.8449
407376,111770,Ulmus americana,American elm,856,5,AVENUE,,Upper East Side-Carnegie Hill,40.76929664,-73.96947986,992703.8545,219553.7581
407375,111770,Ulmus americana,American elm,856,5,AVENUE,,Upper East Side-Carnegie Hill,40.76922548,-73.96953142,992689.5812,219527.8267
407374,111770,Ulmus americana,American elm,856,5,AVENUE,,Upper East Side-Carnegie Hill,40.76914519,-73.9695896,992673.4756,219498.5663
126664,107448,Quercus palustris,pin oak,856,5,AVENUE,,Upper East Side-Carnegie Hill,40.76909462,-73.96938741,992729.4876,219480.1625
126641,107477,Pyrus calleryana,Callery pear,857,5,AVENUE,,Upper East Side-Carnegie Hill,40.76919963,-73.96908162,992814.1741,219518.4498
126642,107477,Prunus,cherry,857,5,AVENUE,,Upper East Side-Carnegie Hill,40.76923524,-73.96916628,992790.7208,219531.4179
407377,111770,Ulmus americana,American elm,858,5,AVENUE,,Upper East Side-Carnegie Hill,40.76945956,-73.96932265,992747.378,219613.1294
126448,107476,Quercus bicolor,swamp white oak,858,5,AVENUE,,Upper East Side-Carnegie Hill,40.7694013,-73.96916208,992791.8632,219591.9195
126447,107476,Quercus bicolor,swamp white oak,858,5,AVENUE,,Upper East Side-Carnegie Hill,40.76934608,-73.96920231,992780.7257,219571.7958
407378,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76951397,-73.96932238,992747.4459,219632.9538
407385,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76980535,-73.96911125,992805.8894,219739.1318
407380,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.7695861,-73.96927012,992761.9121,219659.2353
407379,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76953505,-73.96926795,992762.5194,219640.6372
407381,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76965822,-73.96921786,992776.3779,219685.517
407384,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76975382,-73.96910943,992806.3999,219720.3588
407382,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76967929,-73.96916343,992791.4517,219693.2011
407383,111770,Ulmus americana,American elm,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76972794,-73.96916734,992790.3622,219710.9225
126449,107476,Quercus palustris,pin oak,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76946061,-73.96911887,992803.8241,219613.5303
126453,107476,Quercus velutina,black oak,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76972736,-73.96892452,992857.6225,219710.7358
126450,107476,Quercus palustris,pin oak,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76951031,-73.96908266,992813.8477,219631.6415
126451,107476,Quercus rubra,northern red oak,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76955929,-73.96904697,992823.726,219649.4902
126452,107476,Quercus velutina,black oak,865,5,AVENUE,,Upper East Side-Carnegie Hill,40.76966301,-73.9689714,992844.6449,219687.2874
245418,107508,Pyrus calleryana,Callery pear,870,5,AVENUE,,Upper East Side-Carnegie Hill,40.76976728,-73.96849268,992977.2332,219725.3241
245419,107508,Pyrus calleryana,Callery pear,870,5,AVENUE,,Upper East Side-Carnegie Hill,40.76973346,-73.96841208,992999.5619,219713.0088
407388,111770,Ulmus americana,American elm,871,5,AVENUE,,Upper East Side-Carnegie Hill,40.76995104,-73.96900569,992835.1108,219792.2209
407389,111770,Ulmus americana,American elm,871,5,AVENUE,,Upper East Side-Carnegie Hill,40.76997211,-73.96895126,992850.1842,219799.9049
407387,111770,Ulmus americana,American elm,871,5,AVENUE,,Upper East Side-Carnegie Hill,40.76987891,-73.96905795,992820.6446,219765.9391
407390,111770,Ulmus americana,American elm,871,5,AVENUE,,Upper East Side-Carnegie Hill,40.77002316,-73.96895343,992849.5769,219818.5027
407386,111770,Ulmus americana,American elm,871,5,AVENUE,,Upper East Side-Carnegie Hill,40.76982787,-73.96905578,992821.2519,219747.3414
166077,107509,Pyrus calleryana,Callery pear,871,5,AVENUE,,Upper East Side-Carnegie Hill,40.76998649,-73.96873195,992910.9292,219805.1635
407394,111770,Ulmus americana,American elm,872,5,AVENUE,,Upper East Side-Carnegie Hill,40.77023712,-73.96879839,992892.4932,219896.4717
407392,111770,Ulmus americana,American elm,872,5,AVENUE,,Upper East Side-Carnegie Hill,40.77011876,-73.968845,992879.5985,219853.3445
407393,111770,Ulmus americana,American elm,872,5,AVENUE,,Upper East Side-Carnegie Hill,40.77016981,-73.96884717,992878.9916,219871.9422
166076,107509,Pyrus calleryana,Callery pear,872,5,AVENUE,,Upper East Side-Carnegie Hill,40.77007313,-73.96866947,992928.2238,219836.7372
166075,107509,Pyrus calleryana,Callery pear,872,5,AVENUE,,Upper East Side-Carnegie Hill,40.77015544,-73.96861012,992944.6532,219866.7322
407395,111770,Ulmus americana,American elm,875,5,AVENUE,,Upper East Side-Carnegie Hill,40.77031165,-73.96874439,992907.4417,219923.6298
407398,111770,Ulmus americana,American elm,875,5,AVENUE,,Upper East Side-Carnegie Hill,40.77045685,-73.96863917,992936.5669,219976.5437
407397,111770,Ulmus americana,American elm,875,5,AVENUE,,Upper East Side-Carnegie Hill,40.77038954,-73.96868795,992923.065,219952.0139
407396,111770,Ulmus americana,American elm,875,5,AVENUE,,Upper East Side-Carnegie Hill,40.77033994,-73.96868473,992923.962,219933.9417
166074,107509,Tilia tomentosa,silver linden,875,5,AVENUE,,Upper East Side-Carnegie Hill,40.77026086,-73.9685341,992965.6952,219905.1469
166073,107509,Tilia tomentosa,silver linden,875,5,AVENUE,,Upper East Side-Carnegie Hill,40.7703398,-73.96847718,992981.4523,219933.9142
407407,111770,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.7708496,-73.96831542,993026.1895,220119.6658
407405,111770,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77075063,-73.96842629,992995.4923,220083.5979
407406,111770,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77082275,-73.96837403,993009.9585,220109.8794
407403,111770,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77062602,-73.96847743,992981.3441,220038.1925
407404,111770,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77067851,-73.96847855,992981.0262,220057.3162
407408,111770,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77089584,-73.96832107,993024.6176,220136.5119
407402,111770,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77060254,-73.9685336,992965.7887,220029.6328
166043,107542,Tilia cordata,littleleaf linden,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77070654,-73.96820986,993055.4486,220067.5537
166044,107542,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77060827,-73.968282,993035.4785,220031.7463
166042,107542,Ulmus americana,American elm,880,5,AVENUE,,Upper East Side-Carnegie Hill,40.77078802,-73.96815003,993072.0092,220097.2478
264747,107580,Styphnolobium japonicum,Sophora,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.7710845,-73.96773101,993188.0313,220205.3057
264719,107541,Styphnolobium japonicum,Sophora,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77100549,-73.96780508,993167.5268,220176.5131
407417,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77128329,-73.96800115,993113.1794,220277.7068
407413,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77111405,-73.9681238,993079.2317,220216.0324
407415,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77121021,-73.96805411,993098.5203,220251.0746
407414,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77118913,-73.96810854,993083.4466,220243.3906
407410,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77097373,-73.96826463,993040.2413,220164.896
407412,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77104104,-73.96821585,993053.7429,220189.4258
407416,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77126222,-73.96805558,993098.106,220270.0228
407409,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77092028,-73.9682642,993040.3663,220145.422
407418,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77133434,-73.96800332,993112.5722,220296.3045
407420,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77142658,-73.96789733,993141.9186,220329.92
407422,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77150254,-73.96784228,993157.1564,220357.6033
407421,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77148003,-73.96789775,993141.7936,220349.394
407419,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77140887,-73.96794932,993127.5203,220323.4623
407411,111770,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.7709948,-73.9682102,993055.3144,220172.5797
166041,107542,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77086615,-73.96809266,993087.8882,220125.7196
166040,107542,Ulmus americana,American elm,884,5,AVENUE,,Upper East Side-Carnegie Hill,40.77093997,-73.96803847,993102.8901,220152.6188
407426,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.77176996,-73.96768766,993199.9476,220455.0463
407424,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.77157707,-73.96778827,993172.1045,220384.7611
407423,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.77155119,-73.96784619,993156.0668,220375.325
407430,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.77194249,-73.96752347,993245.4,220517.9215
407428,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.77184544,-73.96763295,993215.089,220482.5545
407427,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.7717968,-73.96762905,993216.1783,220464.8327
407425,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.7716516,-73.96773427,993187.053,220411.9188
407429,111770,Ulmus americana,American elm,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.77192141,-73.96757791,993230.3265,220510.2382
166023,107607,Styphnolobium japonicum,Sophora,900,5,AVENUE,,Upper East Side-Carnegie Hill,40.77187426,-73.96735397,993292.3595,220493.081
407433,111770,Ulmus americana,American elm,901,5,AVENUE,,Upper East Side-Carnegie Hill,40.77208913,-73.96741721,993274.8146,220571.3614
407431,111770,Ulmus americana,American elm,901,5,AVENUE,,Upper East Side-Carnegie Hill,40.77199113,-73.96752738,993244.3104,220535.6436
407432,111770,Ulmus americana,American elm,901,5,AVENUE,,Upper East Side-Carnegie Hill,40.77206325,-73.96747512,993258.7766,220561.9254
166022,107607,Styphnolobium japonicum,Sophora,901,5,AVENUE,,Upper East Side-Carnegie Hill,40.77195897,-73.96729285,993309.2771,220523.9494
407439,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.7723055,-73.96726042,993318.2132,220650.2064
407436,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.7722099,-73.96736885,993288.1912,220615.3649
407438,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77228202,-73.96731659,993302.6574,220641.6467
407434,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77213297,-73.9674246,993272.7605,220587.3312
407440,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77235655,-73.96726258,993317.6055,220668.8044
407435,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77216366,-73.9673632,993289.7631,220598.5192
407437,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77223097,-73.96731442,993303.2647,220623.0486
407442,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77243107,-73.96720858,993332.554,220695.9622
407441,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77238243,-73.96720467,993333.6439,220678.2405
407443,111770,Ulmus americana,American elm,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77244994,-73.96719491,993336.3378,220702.8365
166021,107607,Styphnolobium japonicum,Sophora,905,5,AVENUE,,Upper East Side-Carnegie Hill,40.77204704,-73.9672293,993326.867,220556.0452
487430,107608,Quercus imbricaria,shingle oak,907,5,AVENUE,,Upper East Side-Carnegie Hill,40.77228945,-73.96687245,993425.6729,220644.398
265395,111771,Ulmus americana,American elm,909,5,AVENUE,,Upper East Side-Carnegie Hill,40.7726525,-73.96702472,993383.4492,220776.6546
265397,111771,Ulmus americana,American elm,909,5,AVENUE,,Upper East Side-Carnegie Hill,40.77273415,-73.96696528,993399.9003,220806.4098
265396,111771,Ulmus americana,American elm,909,5,AVENUE,,Upper East Side-Carnegie Hill,40.7726807,-73.96696499,993399.9886,220786.9358
286309,107644,Quercus rubra,northern red oak,909,5,AVENUE,,Upper East Side-Carnegie Hill,40.772431,-73.96677035,993453.9343,220695.9809
286311,107644,Quercus rubra,northern red oak,910,5,AVENUE,,Upper East Side-Carnegie Hill,40.77229967,-73.96645826,993540.3941,220648.1677
265404,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77297849,-73.96674823,993459.9862,220895.4546
265399,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77280908,-73.96691074,993414.9964,220833.7146
265400,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77282912,-73.96685696,993429.8904,220841.02
265401,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77288065,-73.96685865,993429.415,220859.7939
265402,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77290693,-73.96680032,993445.5676,220869.3752
265398,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77275755,-73.96690905,993415.4718,220814.9406
265403,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77295798,-73.96680236,993444.9951,220887.9736
265406,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.7730563,-73.96669159,993475.663,220923.8092
265405,111771,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77303291,-73.96674782,993460.0911,220915.2787
165960,107645,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77284561,-73.9666452,993488.5419,220847.0525
165959,107645,Ulmus americana,American elm,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77293111,-73.96658297,993505.7649,220878.2086
165961,107645,Quercus palustris,pin oak,912,5,AVENUE,,Upper East Side-Carnegie Hill,40.77270152,-73.96675007,993459.514,220794.5417
264702,107646,Pyrus calleryana,Callery pear,920,5,AVENUE,,Upper East Side-Carnegie Hill,40.77290459,-73.96613351,993630.2601,220868.5954
278611,107676,Pyrus calleryana,Callery pear,920,5,AVENUE,,Upper East Side-Carnegie Hill,40.77298849,-73.96606803,993648.3838,220899.1675
278610,107676,Pyrus calleryana,Callery pear,920,5,AVENUE,,Upper East Side-Carnegie Hill,40.77301376,-73.96612803,993631.7611,220908.3699
264701,107646,Pyrus calleryana,Callery pear,920,5,AVENUE,,Upper East Side-Carnegie Hill,40.77292932,-73.96619267,993613.8694,220877.5977
265413,111771,Ulmus americana,American elm,923,5,AVENUE,,Upper East Side-Carnegie Hill,40.77333022,-73.9665314,993519.9919,221023.622
265412,111771,Ulmus americana,American elm,923,5,AVENUE,,Upper East Side-Carnegie Hill,40.77328589,-73.96652447,993521.9191,221007.4737
265415,111771,Ulmus americana,American elm,923,5,AVENUE,,Upper East Side-Carnegie Hill,40.77340106,-73.96647984,993534.2655,221049.4392
265414,111771,Ulmus americana,American elm,923,5,AVENUE,,Upper East Side-Carnegie Hill,40.77335434,-73.96647465,993535.7088,221032.4156
265411,111771,Ulmus americana,American elm,923,5,AVENUE,,Upper East Side-Carnegie Hill,40.77325337,-73.96658734,993504.5087,220995.6174
154934,107677,Gleditsia triacanthos var. inermis,honeylocust,923,5,AVENUE,,Upper East Side-Carnegie Hill,40.773231,-73.96636223,993566.8636,220987.4921
154933,107677,Gleditsia triacanthos var. inermis,honeylocust,923,5,AVENUE,,Upper East Side-Carnegie Hill,40.77334688,-73.96627826,993590.1043,221029.7184
265417,111771,Ulmus americana,American elm,925,5,AVENUE,,Upper East Side-Carnegie Hill,40.77347647,-73.96642494,993549.4584,221076.9191
265416,111771,Ulmus americana,American elm,925,5,AVENUE,,Upper East Side-Carnegie Hill,40.77343407,-73.96641661,993551.7727,221061.4703
265419,111771,Ulmus americana,American elm,926,5,AVENUE,,Upper East Side-Carnegie Hill,40.77357432,-73.96631452,993580.0296,221112.5792
265418,111771,Ulmus americana,American elm,926,5,AVENUE,,Upper East Side-Carnegie Hill,40.77355236,-73.9663697,993564.7481,221104.5736
154932,107677,Zelkova serrata,Japanese zelkova,926,5,AVENUE,,Upper East Side-Carnegie Hill,40.77354401,-73.96613541,993629.643,221101.5565
265420,111771,Ulmus americana,American elm,927,5,AVENUE,,Upper East Side-Carnegie Hill,40.77364685,-73.96626173,993594.6417,221139.0086
265421,111771,Ulmus americana,American elm,927,5,AVENUE,,Upper East Side-Carnegie Hill,40.77369742,-73.96626412,993593.9728,221157.4327
265423,111771,Ulmus americana,American elm,928,5,AVENUE,,Upper East Side-Carnegie Hill,40.77384847,-73.96615416,993624.4071,221212.4795
265422,111771,Ulmus americana,American elm,928,5,AVENUE,,Upper East Side-Carnegie Hill,40.77372057,-73.96620806,993609.496,221165.876
286326,107678,Ulmus parvifolia,Chinese elm,928,5,AVENUE,,Upper East Side-Carnegie Hill,40.77364998,-73.96593567,993684.9519,221140.1874
286329,107700,Pyrus calleryana,Callery pear,930,5,AVENUE,,Upper East Side-Carnegie Hill,40.77360293,-73.96556647,993787.2158,221123.0824
265424,111771,Ulmus americana,American elm,931,5,AVENUE,,Upper East Side-Carnegie Hill,40.77394872,-73.96604199,993655.4618,221249.0152
265426,111771,Ulmus americana,American elm,931,5,AVENUE,,Upper East Side-Carnegie Hill,40.77402077,-73.96598954,993669.9775,221275.2698
265425,111771,Ulmus americana,American elm,931,5,AVENUE,,Upper East Side-Carnegie Hill,40.77398728,-73.96605312,993652.3736,221263.0634
154931,107701,Tilia cordata,littleleaf linden,931,5,AVENUE,,Upper East Side-Carnegie Hill,40.77385304,-73.96591013,993691.9949,221214.1685
154930,107701,Tilia cordata,littleleaf linden,931,5,AVENUE,,Upper East Side-Carnegie Hill,40.77393924,-73.9658466,993709.5785,221245.5822
265427,111771,Ulmus americana,American elm,933,5,AVENUE,,Upper East Side-Carnegie Hill,40.77409329,-73.96593675,993684.5897,221301.6992
154929,107701,Pyrus calleryana,Callery pear,933,5,AVENUE,,Upper East Side-Carnegie Hill,40.77402305,-73.96578484,993726.6736,221276.1231
265428,111771,Ulmus americana,American elm,934,5,AVENUE,,Upper East Side-Carnegie Hill,40.77421879,-73.96588459,993699.0169,221347.4278
265432,111771,Ulmus americana,American elm,935,5,AVENUE,,Upper East Side-Carnegie Hill,40.77439349,-73.96571823,993745.0709,221411.093
265431,111771,Ulmus americana,American elm,935,5,AVENUE,,Upper East Side-Carnegie Hill,40.77436913,-73.96577516,993729.3058,221402.2124
265429,111771,Ulmus americana,American elm,935,5,AVENUE,,Upper East Side-Carnegie Hill,40.77429708,-73.9658276,993714.7904,221375.9579
265430,111771,Ulmus americana,American elm,935,5,AVENUE,,Upper East Side-Carnegie Hill,40.77432336,-73.96576927,993730.9426,221385.5386
154928,107701,Pyrus calleryana,Callery pear,935,5,AVENUE,,Upper East Side-Carnegie Hill,40.77419953,-73.96565478,993762.6709,221340.434
290004,107702,Pyrus calleryana,Callery pear,936,5,AVENUE,,Upper East Side-Carnegie Hill,40.77421676,-73.96531342,993857.2163,221346.7503
290003,107702,Pyrus calleryana,Callery pear,936,5,AVENUE,,Upper East Side-Carnegie Hill,40.77426364,-73.96542537,993826.2026,221363.8175
265435,111771,Ulmus americana,American elm,940,5,AVENUE,,Upper East Side-Carnegie Hill,40.7745161,-73.96566817,993758.9177,221455.7714
265434,111771,Ulmus americana,American elm,940,5,AVENUE,,Upper East Side-Carnegie Hill,40.77446745,-73.96566438,993759.9738,221438.0473
265436,111771,Ulmus americana,American elm,940,5,AVENUE,,Upper East Side-Carnegie Hill,40.77458911,-73.96561503,993773.6266,221482.376
265433,111771,Ulmus americana,American elm,940,5,AVENUE,,Upper East Side-Carnegie Hill,40.77443781,-73.96572516,993743.1441,221427.2416
265437,111771,Ulmus americana,American elm,942,5,AVENUE,,Upper East Side-Carnegie Hill,40.77461347,-73.96555809,993789.392,221491.2569
265441,111771,Ulmus americana,American elm,944,5,AVENUE,,Upper East Side-Carnegie Hill,40.77475708,-73.96545355,993818.326,221543.5908
265440,111771,Ulmus americana,American elm,944,5,AVENUE,,Upper East Side-Carnegie Hill,40.77473368,-73.96550979,993802.7542,221535.0599
265439,111771,Ulmus americana,American elm,944,5,AVENUE,,Upper East Side-Carnegie Hill,40.77468167,-73.96550845,993803.1331,221516.1112
265438,111771,Ulmus americana,American elm,944,5,AVENUE,,Upper East Side-Carnegie Hill,40.77466788,-73.96555769,993789.497,221511.081
154927,107749,Platanus x acerifolia,London planetree,944,5,AVENUE,,Upper East Side-Carnegie Hill,40.77464145,-73.9653346,993851.2902,221501.4757
265442,111771,Ulmus americana,American elm,945,5,AVENUE,,Upper East Side-Carnegie Hill,40.77480957,-73.96545454,993818.0442,221562.7147
265443,111771,Ulmus americana,American elm,945,5,AVENUE,,Upper East Side-Carnegie Hill,40.77487681,-73.96540559,993831.592,221587.2193
154926,107749,Gleditsia triacanthos var. inermis,honeylocust,945,5,AVENUE,,Upper East Side-Carnegie Hill,40.774765,-73.96524352,993876.4965,221546.4999
265444,111771,Ulmus americana,American elm,946,5,AVENUE,,Upper East Side-Carnegie Hill,40.77490597,-73.96534516,993848.325,221597.8502
265445,111771,Ulmus americana,American elm,946,5,AVENUE,,Upper East Side-Carnegie Hill,40.7749551,-73.9653486,993847.3656,221615.7491
175734,107779,Ginkgo biloba,ginkgo,950,5,AVENUE,,Upper East Side-Carnegie Hill,40.77491973,-73.96474694,994014.0123,221602.9282
265449,111771,Ulmus americana,American elm,951,5,AVENUE,,Upper East Side-Carnegie Hill,40.7751674,-73.96519406,993890.1379,221693.1121
265450,111771,Ulmus americana,American elm,951,5,AVENUE,,Upper East Side-Carnegie Hill,40.77523944,-73.96514161,993904.6533,221719.3667
265451,111771,Ulmus americana,American elm,951,5,AVENUE,,Upper East Side-Carnegie Hill,40.77526572,-73.96508328,993920.8058,221728.9473
154925,107778,Quercus palustris,pin oak,951,5,AVENUE,,Upper East Side-Carnegie Hill,40.7751285,-73.96498062,993949.2588,221678.9642
265454,111771,Ulmus americana,American elm,953,5,AVENUE,,Upper East Side-Carnegie Hill,40.77539122,-73.96503113,993935.2329,221774.6759
265453,111771,Ulmus americana,American elm,953,5,AVENUE,,Upper East Side-Carnegie Hill,40.77534017,-73.96502909,993935.8051,221756.0769
265452,111771,Ulmus americana,American elm,953,5,AVENUE,,Upper East Side-Carnegie Hill,40.77531437,-73.96508707,993919.7497,221746.6714
154923,107778,Pyrus calleryana,Callery pear,953,5,AVENUE,,Upper East Side-Carnegie Hill,40.77535096,-73.96481743,993994.426,221760.0306
154924,107778,Pyrus calleryana,Callery pear,953,5,AVENUE,,Upper East Side-Carnegie Hill,40.77526418,-73.96488109,993976.807,221728.4076
265456,111771,Ulmus americana,American elm,955,5,AVENUE,,Upper East Side-Carnegie Hill,40.77548858,-73.96492105,993965.7073,221810.1614
265455,111771,Ulmus americana,American elm,955,5,AVENUE,,Upper East Side-Carnegie Hill,40.77541606,-73.96497384,993951.0948,221783.732
154922,107778,Pyrus calleryana,Callery pear,955,5,AVENUE,,Upper East Side-Carnegie Hill,40.77543965,-73.96475236,994012.4345,221792.3524
265459,111771,Ulmus americana,American elm,956,5,AVENUE,,Upper East Side-Carnegie Hill,40.77563316,-73.9648158,993994.8348,221862.8457
265458,111771,Ulmus americana,American elm,956,5,AVENUE,,Upper East Side-Carnegie Hill,40.77561696,-73.96486679,993980.7148,221856.9402
265460,111771,Ulmus americana,American elm,956,5,AVENUE,,Upper East Side-Carnegie Hill,40.77568661,-73.96481609,993994.7466,221882.3194
265457,111771,Ulmus americana,American elm,956,5,AVENUE,,Upper East Side-Carnegie Hill,40.77553963,-73.96492309,993965.1348,221828.7605
265462,111771,Ulmus americana,American elm,956,5,AVENUE,,Upper East Side-Carnegie Hill,40.77575769,-73.96476435,994009.0684,221908.2239
265461,111771,Ulmus americana,American elm,956,5,AVENUE,,Upper East Side-Carnegie Hill,40.77570712,-73.96476196,994009.7374,221889.8004
265466,111771,Ulmus americana,American elm,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.7758989,-73.96466155,994037.5188,221959.6831
265467,111771,Ulmus americana,American elm,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.77596855,-73.96461085,994051.5506,221985.0623
265464,111771,Ulmus americana,American elm,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.77583598,-73.96470735,994024.842,221936.754
265463,111771,Ulmus americana,American elm,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.77577773,-73.96471056,994023.9627,221915.5293
265465,111771,Ulmus americana,American elm,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.77585506,-73.96465427,994039.5427,221943.7094
265468,111771,Ulmus americana,American elm,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.77600011,-73.96454867,994068.7674,221996.5682
154920,107810,Ginkgo biloba,ginkgo,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.77586856,-73.96444386,994097.8159,221948.6526
154921,107810,Quercus phellos,willow oak,960,5,AVENUE,,Upper East Side-Carnegie Hill,40.77579009,-73.96450117,994081.9541,221920.0575
154917,107810,Robinia pseudoacacia,black locust,965,5,AVENUE,,Upper East Side-Carnegie Hill,40.7761426,-73.96424371,994153.2112,222048.5176
265474,111771,Ulmus americana,American elm,965,5,AVENUE,,Upper East Side-Carnegie Hill,40.77630068,-73.96436907,994118.4671,222106.0955
265469,111771,Ulmus americana,American elm,965,5,AVENUE,,Upper East Side-Carnegie Hill,40.77604635,-73.96455421,994067.2274,222013.4169
265473,111771,Ulmus americana,American elm,965,5,AVENUE,,Upper East Side-Carnegie Hill,40.77624842,-73.9643679,994118.7975,222087.0588
265471,111771,Ulmus americana,American elm,965,5,AVENUE,,Upper East Side-Carnegie Hill,40.7761394,-73.96444727,994096.8307,222047.327
265472,111771,Ulmus americana,American elm,965,5,AVENUE,,Upper East Side-Carnegie Hill,40.77619237,-73.96444791,994096.6456,222066.6265
